Ruta,X,Y,Direccion
5,21.870851,-102.294993,1
5,21.871554,-102.295101,1
5,21.875355,-102.294975,1
5,21.877883,-102.295742,1
5,21.879206,-102.296175,1
5,21.880521,-102.296527,1
5,21.881174,-102.296572,1
5,21.883886,-102.297844,1
5,21.884994,-102.297746,1
5,21.887543,-102.296638,1
5,21.890035,-102.295045,1
5,21.891457,-102.294999,1
5,21.892836,-102.293634,1
5,21.894385,-102.292845,1
5,21.900467,-102.292708,1
5,21.907674,-102.292314,1
5,21.915451,-102.291897,1
5,21.925628,-102.291644,1
5,21.944608,-102.290598,1
5,21.962794,-102.289838,1
5,21.960925,-102.277564,1
5,21.959718,-102.271363,1
5,21.958761,-102.271686,1
5,21.959887,-102.278033,1
5,21.956123,-102.279413,1
5,21.955407,-102.273362,1
5,21.955218,-102.272997,1
5,21.960579,-102.270825,1
5,21.961821,-102.274217,1
5,21.971435,-102.264913,1
5,21.968086,-102.268246,2
5,21.961928,-102.274236,2
5,21.960599,-102.270966,2
5,21.955218,-102.273012,2
5,21.955431,-102.273369,2
5,21.955538,-102.273433,2
5,21.956544,-102.279276,2
5,21.960295,-102.277873,2
5,21.959123,-102.271481,2
5,21.959537,-102.271341,2
5,21.960579,-102.277095,2
5,21.960733,-102.277146,2
5,21.962709,-102.290007,2
5,21.952812,-102.290276,2
5,21.944578,-102.290637,2
5,21.930786,-102.291359,2
5,21.915587,-102.292081,2
5,21.907887,-102.292441,2
5,21.900588,-102.292802,2
5,21.894561,-102.292817,2
5,21.892788,-102.293667,2
5,21.891436,-102.295032,2
5,21.891288,-102.294935,2
5,21.889872,-102.293325,2
5,21.886697,-102.296351,2
5,21.884859,-102.295702,2
5,21.884054,-102.295325,2
5,21.883736,-102.295308,2
5,21.881532,-102.294615,2
5,21.881272,-102.295518,2
5,21.881313,-102.295711,2
5,21.880662,-102.297666,2
5,21.878165,-102.296964,2
5,21.875334,-102.296272,2
5,21.872658,-102.297692,2
5,21.871251,-102.297797,2
5,21.869941,-102.297482,2
5,21.870706,-102.295159,2
5,21.865386,-102.294291,2
5,21.866876,-102.302983,2
5,21.864046,-102.303652,2
5,21.862895,-102.303578,2
5,21.862056,-102.303119,2
5,21.860721,-102.301062,2
5,21.860456,-102.301012,2
5,21.860169,-102.301322,2
5,21.858627,-102.306082,2
5,21.858581,-102.306441,2
5,21.859214,-102.313941,2
5,21.856478,-102.315711,2
5,21.853484,-102.317621,2
5,21.856421,-102.325571,2
5,21.854627,-102.326302,2
5,21.851704,-102.318206,2
5,21.850913,-102.318598,2
6,21.832157,-102.293637,1
6,21.841385,-102.293532,1
6,21.841906,-102.300436,1
6,21.842267,-102.300376,1
6,21.842296,-102.299049,1
6,21.844915,-102.299147,1
6,21.846352,-102.299185,1
6,21.848175,-102.299815,1
6,21.849682,-102.299709,1
6,21.851126,-102.299777,1
6,21.852183,-102.299683,1
6,21.852292,-102.300892,1
6,21.852895,-102.300811,1
6,21.853397,-102.300955,1
6,21.854109,-102.300919,1
6,21.854084,-102.301172,1
6,21.853883,-102.301217,1
6,21.853766,-102.301117,1
6,21.853305,-102.301172,1
6,21.853649,-102.302841,1
6,21.854143,-102.303589,1
6,21.854829,-102.304104,1
6,21.856914,-102.304843,1
6,21.858664,-102.305466,1
6,21.859845,-102.301424,1
6,21.860272,-102.300955,1
6,21.860573,-102.300684,1
6,21.861972,-102.302768,1
6,21.863002,-102.303385,1
6,21.864068,-102.303449,1
6,21.866831,-102.302897,1
6,21.865536,-102.295644,1
6,21.865347,-102.294217,1
6,21.870903,-102.295043,1
6,21.871799,-102.293938,1
6,21.872058,-102.293348,1
6,21.872118,-102.292962,1
6,21.873223,-102.288724,1
6,21.874756,-102.289335,1
6,21.875274,-102.289443,1
6,21.877992,-102.289121,1
6,21.879316,-102.289056,1
6,21.878928,-102.293713,1
6,21.878529,-102.295933,1
6,21.880431,-102.296545,1
6,21.881188,-102.296566,1
6,21.882771,-102.297414,1
6,21.883906,-102.297854,1
6,21.884503,-102.297843,1
6,21.886992,-102.296921,1
6,21.890038,-102.295054,1
6,21.890884,-102.295622,1
6,21.892019,-102.296384,1
6,21.894886,-102.297264,1
6,21.898908,-102.298584,1
6,21.900736,-102.299167,1
6,21.900194,-102.301231,1
6,21.903136,-102.302149,1
6,21.903038,-102.303674,1
6,21.909753,-102.303218,1
6,21.910055,-102.297013,1
6,21.915602,-102.297407,1
6,21.925082,-102.298045,1
6,21.929424,-102.298272,1
6,21.930494,-102.298173,1
6,21.935033,-102.297582,1
6,21.937238,-102.297102,1
6,21.945754,-102.297388,1
6,21.950638,-102.324141,1
6,21.953017,-102.335688,1
6,21.958801,-102.342455,1
6,21.959786,-102.343077,1
6,21.960391,-102.343077,1
6,21.963149,-102.342137,1
6,21.964514,-102.347705,1
6,21.966245,-102.347311,1
6,21.967097,-102.350971,1
6,21.966949,-102.350966,2
6,21.963718,-102.351158,2
6,21.963174,-102.349167,2
6,21.962606,-102.349321,2
6,21.961967,-102.347407,2
6,21.960695,-102.347812,2
6,21.959808,-102.346188,2
6,21.959071,-102.343617,2
6,21.959046,-102.343021,2
6,21.954787,-102.338032,2
6,21.952662,-102.335578,2
6,21.952654,-102.334911,2
6,21.950587,-102.324193,2
6,21.947743,-102.308496,2
6,21.945717,-102.297359,2
6,21.937092,-102.297116,2
6,21.935102,-102.297674,2
6,21.929369,-102.298317,2
6,21.915753,-102.297502,2
6,21.910045,-102.297054,2
6,21.909799,-102.302125,2
6,21.909708,-102.304333,2
6,21.902938,-102.303614,2
6,21.902948,-102.302123,2
6,21.900201,-102.301227,2
6,21.900733,-102.299163,2
6,21.898934,-102.298579,2
6,21.899621,-102.295942,2
6,21.891448,-102.295035,2
6,21.889889,-102.293337,2
6,21.886765,-102.296328,2
6,21.886591,-102.296349,2
6,21.884076,-102.295317,2
6,21.883766,-102.295317,2
6,21.881542,-102.294588,2
6,21.881271,-102.295453,2
6,21.881296,-102.295706,2
6,21.880653,-102.297621,2
6,21.880499,-102.297637,2
6,21.878164,-102.296977,2
6,21.875316,-102.296267,2
6,21.873816,-102.297034,2
6,21.872683,-102.297678,2
6,21.871261,-102.297777,2
6,21.869923,-102.297496,2
6,21.870684,-102.295152,2
6,21.865664,-102.294302,2
6,21.865502,-102.294545,2
6,21.866128,-102.298278,2
6,21.863974,-102.298703,2
6,21.863228,-102.299014,2
6,21.860679,-102.300599,2
6,21.860272,-102.300955,2
6,21.859845,-102.301424,2
6,21.858664,-102.305466,2
6,21.856914,-102.304843,2
6,21.854829,-102.304104,2
6,21.854143,-102.303589,2
6,21.853649,-102.302841,2
6,21.853305,-102.301172,2
6,21.853766,-102.301117,2
6,21.853883,-102.301217,2
6,21.854084,-102.301172,2
6,21.854109,-102.300919,2
6,21.853397,-102.300955,2
6,21.852895,-102.300811,2
6,21.852292,-102.300892,2
6,21.852183,-102.299683,2
6,21.851126,-102.299777,2
6,21.849682,-102.299709,2
6,21.848175,-102.299815,2
6,21.846352,-102.299185,2
6,21.844915,-102.299147,2
6,21.842296,-102.299049,2
6,21.842267,-102.300376,2
6,21.841906,-102.300436,2
6,21.841385,-102.293532,2
6,21.832157,-102.293637,2
8,21.850213,-102.297491,1
8,21.849941,-102.297364,1
8,21.848502,-102.297274,1
8,21.848537,-102.293861,1
8,21.857764,-102.294873,1
8,21.860771,-102.300767,1
8,21.862169,-102.303089,1
8,21.862808,-102.303498,1
8,21.863732,-102.303498,1
8,21.866881,-102.302962,1
8,21.866097,-102.298282,1
8,21.865382,-102.294243,1
8,21.865681,-102.294222,1
8,21.870421,-102.295037,1
8,21.871755,-102.295123,1
8,21.875538,-102.294973,1
8,21.880138,-102.296453,1
8,21.881233,-102.296625,1
8,21.883881,-102.297805,1
8,21.884857,-102.297784,1
8,21.887306,-102.296754,1
8,21.889994,-102.295123,1
8,21.891408,-102.295016,1
8,21.891667,-102.294737,1
8,21.893226,-102.293372,1
8,21.894164,-102.292921,1
8,21.896156,-102.292741,1
8,21.896575,-102.291442,1
8,21.900342,-102.292542,1
8,21.900677,-102.292362,1
8,21.902652,-102.285072,1
8,21.902652,-102.284513,1
8,21.902485,-102.283881,1
8,21.901882,-102.283105,1
8,21.901263,-102.282582,1
8,21.902485,-102.280688,1
8,21.905749,-102.281806,1
8,21.906873,-102.278558,1
8,21.910988,-102.280118,1
8,21.912185,-102.278874,1
8,21.912494,-102.278783,1
8,21.914761,-102.278692,1
8,21.914634,-102.276644,1
8,21.914198,-102.275839,1
8,21.913761,-102.275369,1
8,21.912917,-102.274914,1
8,21.908778,-102.272699,1
8,21.909735,-102.270665,1
8,21.911115,-102.269087,1
8,21.912325,-102.266372,1
8,21.914237,-102.266722,1
8,21.914446,-102.265865,1
8,21.917443,-102.265377,1
8,21.919837,-102.264872,1
8,21.920037,-102.264755,1
8,21.922314,-102.262202,1
8,21.922548,-102.262066,1
8,21.924741,-102.263239,1
8,21.925461,-102.263889,1
8,21.925594,-102.263867,1
8,21.931332,-102.260177,1
8,21.929995,-102.257703,1
8,21.929847,-102.256852,1
8,21.929871,-102.256202,1
8,21.933025,-102.254186,1
8,21.929871,-102.256202,2
8,21.929847,-102.256852,2
8,21.929995,-102.257703,2
8,21.931332,-102.260177,2
8,21.925594,-102.263867,2
8,21.925461,-102.263889,2
8,21.924741,-102.263239,2
8,21.922548,-102.262066,2
8,21.922314,-102.262202,2
8,21.920037,-102.264755,2
8,21.919837,-102.264872,2
8,21.917443,-102.265377,2
8,21.914446,-102.265865,2
8,21.914237,-102.266722,2
8,21.912325,-102.266372,2
8,21.911115,-102.269087,2
8,21.909735,-102.270665,2
8,21.908778,-102.272699,2
8,21.912917,-102.274914,2
8,21.913761,-102.275369,2
8,21.914198,-102.275839,2
8,21.914634,-102.276644,2
8,21.914761,-102.278692,2
8,21.912494,-102.278783,2
8,21.912185,-102.278874,2
8,21.910988,-102.280118,2
8,21.906873,-102.278558,2
8,21.905749,-102.281806,2
8,21.902485,-102.280688,2
8,21.901263,-102.282582,2
8,21.901882,-102.283105,2
8,21.902485,-102.283881,2
8,21.902652,-102.284513,2
8,21.902652,-102.285072,2
8,21.900677,-102.292362,2
8,21.900109,-102.292629,2
8,21.893981,-102.292954,2
8,21.892742,-102.293748,2
8,21.890872,-102.295619,2
8,21.890335,-102.297465,2
8,21.884756,-102.298834,2
8,21.880982,-102.297058,2
8,21.880658,-102.297665,2
8,21.875252,-102.296315,2
8,21.872745,-102.297635,2
8,21.871084,-102.297756,2
8,21.869957,-102.297514,2
8,21.870732,-102.295177,2
8,21.870421,-102.295037,2
8,21.865681,-102.294222,2
8,21.865382,-102.294243,2
8,21.866097,-102.298282,2
8,21.866881,-102.302962,2
8,21.863732,-102.303498,2
8,21.862808,-102.303498,2
8,21.862169,-102.303089,2
8,21.860771,-102.300767,2
8,21.857764,-102.294873,2
8,21.848537,-102.293861,2
8,21.848502,-102.297274,2
8,21.849941,-102.297364,2
8,21.850213,-102.297491,2
9,21.839969,-102.293479,1
9,21.841384,-102.293575,1
9,21.841962,-102.301396,1
9,21.845198,-102.301493,1
9,21.849609,-102.301037,1
9,21.851023,-102.307393,1
9,21.853114,-102.314753,1
9,21.854225,-102.317006,1
9,21.855515,-102.316215,1
9,21.859115,-102.313918,1
9,21.867889,-102.308866,1
9,21.866942,-102.302971,1
9,21.865427,-102.294229,1
9,21.870609,-102.295056,1
9,21.871488,-102.295103,1
9,21.875578,-102.294999,1
9,21.878325,-102.295904,1
9,21.880067,-102.296456,1
9,21.881112,-102.296611,1
9,21.882916,-102.297362,1
9,21.883757,-102.295357,1
9,21.883946,-102.295248,1
9,21.884859,-102.295693,1
9,21.886605,-102.296341,1
9,21.886757,-102.296302,1
9,21.889054,-102.294132,1
9,21.889894,-102.293343,1
9,21.891402,-102.294967,1
9,21.892648,-102.293788,1
9,21.893401,-102.293202,1
9,21.894133,-102.292882,1
9,21.895024,-102.292812,1
9,21.896126,-102.292765,1
9,21.896575,-102.291391,1
9,21.900534,-102.292535,1
9,21.902494,-102.285656,1
9,21.902678,-102.284826,1
9,21.902662,-102.284285,1
9,21.902327,-102.283581,1
9,21.899263,-102.281127,1
9,21.896015,-102.278439,1
9,21.899963,-102.273208,1
9,21.900011,-102.273004,1
9,21.899999,-102.272698,1
9,21.899857,-102.271805,1
9,21.899383,-102.270708,1
9,21.902767,-102.270098,1
9,21.906972,-102.256908,1
9,21.907341,-102.256444,1
9,21.908099,-102.256113,1
9,21.908611,-102.255715,1
9,21.909791,-102.253482,1
9,21.909994,-102.253435,1
9,21.911197,-102.253732,1
9,21.911595,-102.253494,1
9,21.912397,-102.251971,1
9,21.913539,-102.252471,1
9,21.915893,-102.249285,1
9,21.916306,-102.248856,1
9,21.915946,-102.247863,1
9,21.915767,-102.246737,1
9,21.917349,-102.245521,1
9,21.917128,-102.245453,1
9,21.912751,-102.245703,1
9,21.912224,-102.244912,1
9,21.912751,-102.245703,2
9,21.917128,-102.245453,2
9,21.917349,-102.245521,2
9,21.915767,-102.246737,2
9,21.915946,-102.247863,2
9,21.916306,-102.248856,2
9,21.915893,-102.249285,2
9,21.913539,-102.252471,2
9,21.912397,-102.251971,2
9,21.911595,-102.253494,2
9,21.911197,-102.253732,2
9,21.909994,-102.253435,2
9,21.909791,-102.253482,2
9,21.908611,-102.255715,2
9,21.908099,-102.256113,2
9,21.907341,-102.256444,2
9,21.906972,-102.256908,2
9,21.902767,-102.270098,2
9,21.899383,-102.270708,2
9,21.899857,-102.271805,2
9,21.899999,-102.272698,2
9,21.900011,-102.273004,2
9,21.899963,-102.273208,2
9,21.896015,-102.278439,2
9,21.899263,-102.281127,2
9,21.902327,-102.283581,2
9,21.902662,-102.284285,2
9,21.902678,-102.284826,2
9,21.902494,-102.285656,2
9,21.900534,-102.292535,2
9,21.896575,-102.291391,2
9,21.896126,-102.292765,2
9,21.895024,-102.292812,2
9,21.894133,-102.292882,2
9,21.893401,-102.293202,2
9,21.892648,-102.293788,2
9,21.891402,-102.294967,2
9,21.889894,-102.293343,2
9,21.889054,-102.294132,2
9,21.886757,-102.296302,2
9,21.886605,-102.296341,2
9,21.884859,-102.295693,2
9,21.883946,-102.295248,2
9,21.883578,-102.295229,2
9,21.881473,-102.294575,2
9,21.878897,-102.293733,2
9,21.876192,-102.292863,2
9,21.873571,-102.292091,2
9,21.873332,-102.292063,2
9,21.872474,-102.291792,2
9,21.872248,-102.293051,2
9,21.872002,-102.293712,2
9,21.871538,-102.294491,2
9,21.871002,-102.295006,2
9,21.870609,-102.295056,2
9,21.865427,-102.294229,2
9,21.866942,-102.302971,2
9,21.867889,-102.308866,2
9,21.859115,-102.313918,2
9,21.855515,-102.316215,2
9,21.854225,-102.317006,2
9,21.853114,-102.314753,2
9,21.851023,-102.307393,2
9,21.849609,-102.301037,2
9,21.845198,-102.301493,2
9,21.841962,-102.301396,2
9,21.841384,-102.293575,2
9,21.839969,-102.293479,2
11,21.831917,-102.293576,1
11,21.836545,-102.293595,1
11,21.841365,-102.293616,1
11,21.841967,-102.301381,1
11,21.845191,-102.301471,1
11,21.849612,-102.301038,1
11,21.851407,-102.309429,1
11,21.852452,-102.312685,1
11,21.853072,-102.314688,1
11,21.848776,-102.316918,1
11,21.848607,-102.317009,1
11,21.849072,-102.319224,1
11,21.854254,-102.317009,1
11,21.859226,-102.313929,1
11,21.867886,-102.308861,1
11,21.866872,-102.302913,1
11,21.865393,-102.294401,1
11,21.865661,-102.294174,1
11,21.870786,-102.295069,1
11,21.871659,-102.295084,1
11,21.875644,-102.295008,1
11,21.878427,-102.295915,1
11,21.878799,-102.296053,1
11,21.881059,-102.289629,1
11,21.885245,-102.291632,1
11,21.885351,-102.291477,1
11,21.887132,-102.292508,1
11,21.890088,-102.295087,1
11,21.891918,-102.296316,1
11,21.897944,-102.298258,1
11,21.896325,-102.304206,1
11,21.897325,-102.304692,1
11,21.902731,-102.307529,1
11,21.909319,-102.310624,1
11,21.916456,-102.313644,1
11,21.924324,-102.317422,1
11,21.931685,-102.321169,1
11,21.933839,-102.323005,1
11,21.942832,-102.327375,1
11,21.952909,-102.335523,1
11,21.958749,-102.342578,1
11,21.959593,-102.343034,1
11,21.960381,-102.343079,1
11,21.966347,-102.340651,1
11,21.967389,-102.340044,1
11,21.968078,-102.341501,1
11,21.967923,-102.341607,2
11,21.961615,-102.343622,2
11,21.962092,-102.345399,2
11,21.961389,-102.345661,2
11,21.960929,-102.343901,2
11,21.959732,-102.343667,2
11,21.958912,-102.342855,2
11,21.958749,-102.342578,2
11,21.952909,-102.335523,2
11,21.942832,-102.327375,2
11,21.933839,-102.323005,2
11,21.931685,-102.321169,2
11,21.924324,-102.317422,2
11,21.916456,-102.313644,2
11,21.909319,-102.310624,2
11,21.902731,-102.307529,2
11,21.897325,-102.304692,2
11,21.896325,-102.304206,2
11,21.898642,-102.295833,2
11,21.891454,-102.294975,2
11,21.889911,-102.293333,2
11,21.886756,-102.296337,2
11,21.886567,-102.296317,2
11,21.884055,-102.295315,2
11,21.883736,-102.295283,2
11,21.881526,-102.294618,2
11,21.881287,-102.295562,2
11,21.881317,-102.295745,2
11,21.880632,-102.297658,2
11,21.875316,-102.296287,2
11,21.872729,-102.297658,2
11,21.871105,-102.297721,2
11,21.871423,-102.295303,2
11,21.870786,-102.295069,2
11,21.865661,-102.294174,2
11,21.865393,-102.294401,2
11,21.866872,-102.302913,2
11,21.867886,-102.308861,2
11,21.859226,-102.313929,2
11,21.854254,-102.317009,2
11,21.849072,-102.319224,2
11,21.848607,-102.317009,2
11,21.847965,-102.314497,2
11,21.852319,-102.312286,2
11,21.851407,-102.309429,2
11,21.849612,-102.301038,2
11,21.845191,-102.301471,2
11,21.841967,-102.301381,2
11,21.841365,-102.293616,2
11,21.836545,-102.293595,2
11,21.831917,-102.293576,2
12,21.851684,-102.318127,1
12,21.854213,-102.317063,1
12,21.859161,-102.313914,1
12,21.867863,-102.308872,1
12,21.865347,-102.294306,1
12,21.865769,-102.294215,1
12,21.871416,-102.295171,1
12,21.873049,-102.295049,1
12,21.874218,-102.297553,1
12,21.874373,-102.299874,1
12,21.874105,-102.300436,1
12,21.873964,-102.300663,1
12,21.874274,-102.300769,1
12,21.877189,-102.301164,1
12,21.879061,-102.292986,1
12,21.879367,-102.288257,1
12,21.878592,-102.281535,1
12,21.878452,-102.281368,1
12,21.873552,-102.281611,1
12,21.873608,-102.274905,1
12,21.872341,-102.274935,1
12,21.871792,-102.274965,1
12,21.869792,-102.276118,1
12,21.869694,-102.276058,1
12,21.870665,-102.273342,1
12,21.871285,-102.272629,1
12,21.871665,-102.272431,1
12,21.872369,-102.272295,1
12,21.872594,-102.272249,1
12,21.873608,-102.272234,1
12,21.873668,-102.270815,1
12,21.878019,-102.271528,1
12,21.877666,-102.264689,1
12,21.877976,-102.263673,1
12,21.879046,-102.262037,1
12,21.874433,-102.255851,1
12,21.871465,-102.251401,1
12,21.868302,-102.246034,1
12,21.867469,-102.243659,1
12,21.866997,-102.243168,1
12,21.866802,-102.242519,1
12,21.866493,-102.242326,1
12,21.863841,-102.243361,1
12,21.860084,-102.246014,1
12,21.862151,-102.247703,1
12,21.862422,-102.248204,1
12,21.865324,-102.246786,1
12,21.866291,-102.245348,1
12,21.867026,-102.244764,1
12,21.866813,-102.244493,2
12,21.865536,-102.242679,2
12,21.863776,-102.243388,2
12,21.860044,-102.246015,2
12,21.859678,-102.245752,2
12,21.862183,-102.243858,2
12,21.863664,-102.242894,2
12,21.865282,-102.242281,2
12,21.865515,-102.242642,2
12,21.866565,-102.242309,2
12,21.866814,-102.242545,2
12,21.867083,-102.243393,2
12,21.867615,-102.243886,2
12,21.867835,-102.244546,2
12,21.868302,-102.246034,2
12,21.871465,-102.251401,2
12,21.874433,-102.255851,2
12,21.879046,-102.262037,2
12,21.877976,-102.263673,2
12,21.877666,-102.264689,2
12,21.878019,-102.271528,2
12,21.873668,-102.270815,2
12,21.873608,-102.272234,2
12,21.872594,-102.272249,2
12,21.872369,-102.272295,2
12,21.871665,-102.272431,2
12,21.871285,-102.272629,2
12,21.870665,-102.273342,2
12,21.869694,-102.276058,2
12,21.869792,-102.276118,2
12,21.871792,-102.274965,2
12,21.872341,-102.274935,2
12,21.873608,-102.274905,2
12,21.873552,-102.281611,2
12,21.878452,-102.281368,2
12,21.878592,-102.281535,2
12,21.879367,-102.288257,2
12,21.879061,-102.292986,2
12,21.877189,-102.301164,2
12,21.874274,-102.300769,2
12,21.873823,-102.300763,2
12,21.873569,-102.300506,2
12,21.872286,-102.299332,2
12,21.869586,-102.297556,2
12,21.866136,-102.298295,2
12,21.867909,-102.308844,2
12,21.859174,-102.313959,2
12,21.854418,-102.316979,2
12,21.851823,-102.318139,2
13,21.848656,-102.317006,1
13,21.849095,-102.319232,1
13,21.849583,-102.319152,1
13,21.852549,-102.327152,1
13,21.854634,-102.326263,1
13,21.851691,-102.318178,1
13,21.854721,-102.316833,1
13,21.859173,-102.314001,1
13,21.867925,-102.308807,1
13,21.865471,-102.294182,1
13,21.871334,-102.295235,1
13,21.875743,-102.295024,1
13,21.879065,-102.296101,1
13,21.881106,-102.296615,1
13,21.882952,-102.297388,1
13,21.883453,-102.296194,1
13,21.886644,-102.297025,1
13,21.890053,-102.295059,1
13,21.891454,-102.295048,1
13,21.899661,-102.295972,1
13,21.907346,-102.296803,1
13,21.915405,-102.297395,1
13,21.915644,-102.297044,1
13,21.915459,-102.292668,1
13,21.914976,-102.292171,2
13,21.907638,-102.292428,2
13,21.900554,-102.292766,2
13,21.894692,-102.292862,2
13,21.893663,-102.293119,2
13,21.892678,-102.293714,2
13,21.891425,-102.295032,2
13,21.890859,-102.295595,2
13,21.890301,-102.297474,2
13,21.886034,-102.298504,2
13,21.884737,-102.298834,2
13,21.882721,-102.297993,2
13,21.880949,-102.297083,2
13,21.880611,-102.297659,2
13,21.878213,-102.296984,2
13,21.875285,-102.296311,2
13,21.872645,-102.297693,2
13,21.871123,-102.297709,2
13,21.871407,-102.295121,2
13,21.865723,-102.294253,2
13,21.865454,-102.294575,2
13,21.866872,-102.302934,2
13,21.867886,-102.308833,2
13,21.859159,-102.313993,2
13,21.855205,-102.316485,2
13,21.854235,-102.316999,2
13,21.853392,-102.317455,2
13,21.856236,-102.325134,2
13,21.852359,-102.326702,2
13,21.852535,-102.327175,2
13,21.852158,-102.327269,2
13,21.852046,-102.327134,2
13,21.851042,-102.324512,2
13,21.849612,-102.323958,2
13,21.847529,-102.319875,2
13,21.849034,-102.319199,2
13,21.848921,-102.318767,2
14,21.848699,-102.316941,1
14,21.849116,-102.319188,1
14,21.849533,-102.318996,1
14,21.852559,-102.327121,1
14,21.854642,-102.326317,1
14,21.851667,-102.318111,1
14,21.854209,-102.317053,1
14,21.853102,-102.314678,1
14,21.851408,-102.309449,1
14,21.849625,-102.301072,1
14,21.849879,-102.298628,1
14,21.850301,-102.297127,1
14,21.850142,-102.293945,1
14,21.844941,-102.293626,1
14,21.844741,-102.293251,1
14,21.844688,-102.291069,1
14,21.844466,-102.290807,1
14,21.841101,-102.290273,1
14,21.837439,-102.289625,1
14,21.837429,-102.289375,1
14,21.841079,-102.289864,1
14,21.842545,-102.280265,1
14,21.838555,-102.280359,1
14,21.836711,-102.280305,1
14,21.835582,-102.279738,1
14,21.834403,-102.285488,1
14,21.831508,-102.284796,1
14,21.831478,-102.285922,1
14,21.834179,-102.286565,1
14,21.834418,-102.285471,1
14,21.835417,-102.285713,1
14,21.836536,-102.280022,1
14,21.838223,-102.280151,1
14,21.842565,-102.280102,1
14,21.846444,-102.280713,1
14,21.847205,-102.277739,1
14,21.848309,-102.275296,1
14,21.851189,-102.271775,1
14,21.851742,-102.270521,1
14,21.853046,-102.265331,1
14,21.855097,-102.256977,1
14,21.851601,-102.255945,1
14,21.850093,-102.253651,1
14,21.849685,-102.249636,1
14,21.849472,-102.248183,1
14,21.850288,-102.245412,1
14,21.845985,-102.248097,1
14,21.845923,-102.247954,2
14,21.850288,-102.245412,2
14,21.849472,-102.248183,2
14,21.849685,-102.249636,2
14,21.850093,-102.253651,2
14,21.851601,-102.255945,2
14,21.855097,-102.256977,2
14,21.853046,-102.265331,2
14,21.851742,-102.270521,2
14,21.851189,-102.271775,2
14,21.848309,-102.275296,2
14,21.847205,-102.277739,2
14,21.846444,-102.280713,2
14,21.842565,-102.280102,2
14,21.838223,-102.280151,2
14,21.836536,-102.280022,2
14,21.835417,-102.285713,2
14,21.834418,-102.285471,2
14,21.834179,-102.286565,2
14,21.831478,-102.285922,2
14,21.831508,-102.284796,2
14,21.834403,-102.285488,2
14,21.835582,-102.279738,2
14,21.836711,-102.280305,2
14,21.838555,-102.280359,2
14,21.842545,-102.280265,2
14,21.841168,-102.290014,2
14,21.844709,-102.290619,2
14,21.844806,-102.291265,2
14,21.844741,-102.293251,2
14,21.844941,-102.293626,2
14,21.850142,-102.293945,2
14,21.850301,-102.297127,2
14,21.849879,-102.298628,2
14,21.849625,-102.301072,2
14,21.851408,-102.309449,2
14,21.853102,-102.314678,2
14,21.854213,-102.317169,2
14,21.853488,-102.317617,2
14,21.856241,-102.325106,2
14,21.854451,-102.325834,2
14,21.851726,-102.318331,2
14,21.849098,-102.319287,2
14,21.848602,-102.316999,2
15,21.914253,-102.240586,1
15,21.911873,-102.242854,1
15,21.911447,-102.243015,1
15,21.910493,-102.243027,1
15,21.909458,-102.243226,1
15,21.908445,-102.243573,1
15,21.906858,-102.243622,1
15,21.905427,-102.243099,1
15,21.904877,-102.244142,1
15,21.904416,-102.246362,1
15,21.903717,-102.248505,1
15,21.903184,-102.248403,1
15,21.902438,-102.250648,1
15,21.898046,-102.249002,1
15,21.897596,-102.247765,1
15,21.897118,-102.247486,1
15,21.895834,-102.249492,1
15,21.896787,-102.250224,1
15,21.898012,-102.253888,1
15,21.898075,-102.254343,1
15,21.897308,-102.258994,1
15,21.896315,-102.265468,1
15,21.893355,-102.263912,1
15,21.894335,-102.261727,1
15,21.895629,-102.258948,1
15,21.894245,-102.258964,1
15,21.893593,-102.259136,1
15,21.893105,-102.258927,1
15,21.892677,-102.258358,1
15,21.890532,-102.257495,1
15,21.889984,-102.259056,1
15,21.889949,-102.259243,1
15,21.889103,-102.260155,1
15,21.888177,-102.261555,1
15,21.885497,-102.265499,1
15,21.884763,-102.268855,1
15,21.884372,-102.271572,1
15,21.883697,-102.276446,1
15,21.883188,-102.278577,1
15,21.883058,-102.279227,1
15,21.882407,-102.284012,1
15,21.882596,-102.284203,1
15,21.882655,-102.284333,1
15,21.884084,-102.285404,1
15,21.881287,-102.295496,1
15,21.881376,-102.295802,1
15,21.880684,-102.297656,1
15,21.880507,-102.297694,1
15,21.880046,-102.301976,1
15,21.879939,-102.302416,1
15,21.880167,-102.302471,1
15,21.879716,-102.305012,1
15,21.880029,-102.307391,1
15,21.879716,-102.309176,1
15,21.880679,-102.312306,1
15,21.880651,-102.317828,1
15,21.885002,-102.317434,1
15,21.887853,-102.316842,1
15,21.889683,-102.316857,1
15,21.892555,-102.316903,1
15,21.892597,-102.317123,1
15,21.892564,-102.321235,1
15,21.898514,-102.321365,1
15,21.898153,-102.320172,1
15,21.897809,-102.319317,1
15,21.897667,-102.318673,1
15,21.897827,-102.318213,1
15,21.898508,-102.317027,1
15,21.899875,-102.316893,1
15,21.901904,-102.316411,1
15,21.903537,-102.316137,1
15,21.905103,-102.316386,1
15,21.909585,-102.317343,1
15,21.909879,-102.328644,1
15,21.910028,-102.328933,1
15,21.912564,-102.329512,1
15,21.914994,-102.330637,1
15,21.915755,-102.332454,1
15,21.918678,-102.334608,1
15,21.919558,-102.335106,1
15,21.922794,-102.334013,1
15,21.922696,-102.336829,1
15,21.922607,-102.336887,2
15,21.920071,-102.335481,2
15,21.919558,-102.335106,2
