318,16,1
318,20,1
319,9,1
319,20,1
320,9,1
320,20,1
321,9,1
321,20,1
322,9,1
322,20,1
333,9,1
333,16,1
334,9,1
334,16,1
335,9,1
335,16,1
326,9,1
327,9,1
328,9,1
329,9,1
330,9,1
331,9,1
332,9,1
333,9,1
334,9,1
335,9,1
336,9,1
337,9,1
338,9,1
338,21,1
339,9,1
339,21,1
340,9,1
341,9,1
342,9,1
343,9,1
344,10,1
345,10,1
346,10,1
347,10,1
347,12,1
348,10,1
349,10,1
349,16,1
349,19,1
350,10,1
351,10,1
352,10,1
353,10,1
354,10,1
355,10,1
356,10,1
357,10,1
358,10,1
359,11,1
360,11,1
361,11,1
362,11,1
363,11,1
364,11,1
365,11,1
366,11,1
367,11,1
368,11,1
369,11,1
370,11,1
371,11,1
372,11,1
373,11,1
374,12,1
375,12,1
375,23,1
375,23B,1
376,12,1
376,23,1
376,23B,1
377,12,1
377,23,1
377,23B,1
378,12,1
378,23,1
378,23B,1
379,12,1
379,23,1
379,23B,1
380,12,1
380,23,1
380,23B,1
381,12,1
381,23,1
381,23B,1
382,12,1
383,12,1
384,12,1
385,12,1
386,12,1
387,12,1
388,12,1
389,12,1
390,12,1
390,20,1
391,12,1
392,12,1
393,12,1
394,12,1
395,12,1
395,21,1
396,12,1
396,21,1
397,12,1
397,21,1
398,12,1
399,12,1
400,12,1
401,12,1
402,12,1
403,12,1
403,14,1
404,12,1
404,18,1
405,12,1
405,14,1
405,18,1
406,12,1
406,14,1
406,18,1
407,12,1
407,14,1
407,18,1
408,14,1
409,14,1
410,14,1
411,14,1
412,14,1
413,14,1
414,14,1
415,14,1
416,14,1
417,14,1
418,14,1
419,14,1
420,14,1
421,14,1
422,14,1
423,14,1
424,14,1
425,14,1
426,14,1
427,14,1
428,14,1
429,14,1
430,14,1
430,18,1
431,14,1
432,14,1
433,14,1
434,14,1
435,15,1
436,15,1
437,15,1
438,15,1
439,15,1
440,15,1
440,19,1
441,15,1
441,19,1
442,15,1
442,19,1
443,15,1
443,19,1
444,15,1
444,19,1
445,15,1
445,19,1
446,15,1
446,19,1
447,15,1
447,19,1
448,15,1
448,19,1
449,15,1
450,15,1
451,15,1
451,16,1
452,15,1
453,15,1
454,15,1
455,15,1
456,15,1
457,15,1
458,15,1
458,19,1
459,15,1
459,19,1
460,15,1
460,19,1
461,15,1
461,19,1
462,15,1
462,19,1
463,15,1
463,16,1
463,19,1
463,21,1
463,23,1
463,23b,1
464,15,1
464,19,1
464,21,1
464,23,1
464,23b,1
465,15,1
465,19,1
465,21,1
465,23,1
465,23b,1
466,15,1
466,19,1
466,23,1
466,23B,1
467,15,1
467,19,1
467,23,1
467,23B,1
468,15,1
468,20,1
469,15,1
469,20,1
470,15,1
471,15,1
472,15,1
472,20,1
473,15,1
473,20,1
474,15,1
475,15,1
476,15,1
477,15,1
478,15,1
479,15,1
480,15,1
480,16,1
480,21,1
481,15,1
481,16,1
481,21,1
482,15,1
482,16,1
483,15,1
483,16,1
484,15,1
484,16,1
485,16,1
486,16,1
487,16,1
488,16,1
489,16,1
490,16,1
491,16,1
492,16,1
492,23B,1
493,16,1
493,23,1
493,23B,1
494,16,1
495,16,1
496,16,1
496,19,1
497,16,1
497,19,1
498,16,1
498,19,1
499,16,1
499,19,1
500,16,1
500,19,1
501,16,1
501,19,1
502,16,1
503,16,1
504,16,1
505,16,1
506,16,1
507,16,1
508,16,1
509,16,1
510,16,1
511,16,1
512,16,1
513,16,1
514,16,1
515,16,1
516,16,1
517,16,1
518,16,1
519,16,1
520,18,1
521,18,1
522,18,1
523,18,1
524,18,1
525,18,1
525,20,1
526,18,1
527,18,1
528,18,1
529,18,1
530,18,1
531,18,1
532,18,1
533,18,1
534,18,1
535,18,1
536,18,1
537,18,1
538,19,1
538,20,1
539,19,1
539,20,1
540,19,1
540,20,1
541,19,1
542,19,1
543,19,1
544,19,1
545,19,1
546,19,1
547,20,1
547,21,1
548,20,1
549,20,1
549,21,1
550,20,1
551,20,1
552,20,1
553,20,1
554,20,1
555,20,1
556,20,1
557,20,1
558,20,1
559,20,1
560,20,1
561,20,1
562,20,1
563,20,1
564,20,1
565,20,1
566,20,1
567,20,1
568,20,1
569,20,1
570,20,1
571,20,1
572,20,1
573,20,1
574,20,1
575,20,1
576,20,1
577,20,1
578,20,1
579,20,1
580,20,1
581,20,1
582,20,1
583,20,1
583,20,2
584,20,1
585,20,1
586,20,1
587,20,1
588,20,1
588,23,1
588,23B,1
589,21,1
590,21,1
591,21,1
592,21,1
593,21,1
594,21,1
595,21,1
596,21,1
597,21,1
598,21,1
599,21,1
600,21,1
601,21,1
602,21,1
603,21,1
603,23,1
603,23B,1
604,21,1
604,23,1
604,23B,1
605,21,1
605,23,1
605,23B,1
606,21,1
606,23,1
606,23B,1
607,21,1
607,23,1
607,23B,1
608,21,1
608,23,1
608,23B,1
609,21,1
609,23,1
609,23B,1
610,21,1
610,23,1
610,23B,1
611,21,1
611,23,1
611,23B,1
612,21,1
613,21,1
614,21,1
615,23,1
616,23,1
616,23B,1
617,23,1
617,23B,1
618,23,1
618,23B,1
619,23,1
619,23B,1
620,23,1
620,23B,1
621,23,1
621,23B,1
622,23,1
622,23B,1
623,23,1
623,23B,1
624,23,1
624,23B,1
625,23,1
625,23B,1
626,23,1
626,23B,1
627,23,1
627,23B,1
628,23,1
628,23B,1
629,23,1
629,23B,1
630,23,1
630,23B,1
631,23,1
631,23B,1
632,23,1
632,23B,1
633,23,1
633,23B,1
634,23,1
634,23B,1
635,23,1
635,23B,1
636,23,1
636,23B,1
637,23,1
638,23B,1
639,23B,1
640,23B,1
202,27,1
202,30,1
202,30,2
203,27,1
203,30,1
203,30,2
204,27,1
205,27,1
311,27,1
312,27,1
313,27,1
314,27,1
569,27,1
570,27,1
571,27,1
572,27,1
573,27,1
574,27,1
575,27,1
113,27,1
113,28,1
113,36,1
113,46,1
113,48,1
113,36,2
502,27,1
502,28,1
502,36,1
503,27,1
503,28,1
503,36,1
504,28,1
504,27,1
505,28,1
505,27,1
506,27,1
507,27,1
508,27,1
508,28,1
463,27,1
464,27,1
464,27,2
465,27,1
596,27,1
596,35,1
597,27,1
395,27,1
396,27,1
396,27,2
55,27,1
54,27,1
54,39,1
54,45,1
56,27,1
56,46,1
56,35,2
57,27,1
58,27,1
58,27,2
59,27,1
60,27,1
61,27,1
62,27,1
62,25,1
62,27,2
62,45,2
63,27,1
63,45,1
63,27,2
63,45,2
64,45,1
64,27,2
64,45,2
66,27,2
100,36,1
100,43,1
100,43B,1
100,48,1
100,27,2
100,28,2
100,31,2
100,36,2
578,27,2
576,27,2
90,28,2
90,27,2
1,27,2
435,28,1
435,28,2
436,28,1
436,28,2
437,28,1
438,28,1
438,28,2
439,28,1
440,28,1
440,30,1
440,30,2
506,28,1
509,28,1
382,28,1
383,28,1
87,28,1
87,29,1
87,29,2
85,28,1
85,28,2
594,28,1
594,28,2
592,28,1
590,28,1
590,28,2
422,28,1
422,33,1
422,33,2
141,28,2
142,28,2
143,28,2
144,28,2
145,28,2
146,28,2
593,28,2
595,28,2
86,28,2
526,28,2
89,28,1
89,29,1
89,28,2
91,28,2
92,28,2
95,28,2
95,31,2
96,28,2
96,31,2
97,28,2
97,31,2
98,28,2
99,36,1
99,28,2
99,36,2
177,28,2
178,28,2
178,33,2
179,28,2
179,33,2
180,28,2
366,28,2
367,28,2
368,28,2
369,28,2
370,28,2
371,28,2
372,28,2
373,28,2
191,28,2
191,33,2
431,29,1
520,29,1
520,36,1
520,29,2
520,36,2
430,29,1
430,35,1
430,36,1
430,47,1
430,29,2
430,35,2
430,36,2
430,47,2
521,29,1
521,37,1
521,47,1
521,29,2
521,37,2
521,47,2
522,29,1
522,36,1
522,29,2
522,36,2
429,29,1
429,36,1
429,29,2
429,36,2
431,35,1
431,36,2
431,35,2
26,29,1
26,29,2
27,29,1
27,29,2
27,34,2
28,29,1
28,34,1
28,37,1
28,29,2
28,34,2
267,29,1
267,29,2
458,29,1
458,29,2
459,29,1
459,29,2
460,29,1
460,29,2
226,29,2
24,29,2
25,29,2
389,29,2
549,29,2
290,30,1
186,30,1
186,30,2
124,30,1
124,34,1
124,30,2
119,30,1
119,34,1
119,30,2
533,30,1
533,45,1
533,30,2
534,30,1
534,35,1
534,30,2
535,30,1
535,35,1
535,30,2
535,35,2
441,30,1
441,30,2
442,30,1
442,30,2
444,30,1
444,30,2
446,30,1
446,30,2
445,30,1
445,30,2
447,30,1
447,30,2
448,30,1
449,30,1
450,30,1
451,30,1
448,30,2
449,30,2
450,30,2
451,30,1
621,30,1
621,30,2
622,30,1
622,30,2
198,30,1
198,30,2
199,30,1
199,30,2
200,30,1
200,30,2
201,30,1
201,30,2
408,30,1
408,30,2
409,30,1
409,30,2
410,30,1
410,30,2
410,31,2
411,30,1
411,30,2
411,31,2
412,30,1
412,30,2
412,31,2
413,30,1
413,30,2
413,31,2
414,30,1
414,30,2
415,30,1
415,30,2
268,30,1
268,30,2
101,31,1
101,30,1
101,34,1
101,31,2
101,30,2
101,34,2
102,31,1
102,34,2
102,33,2
103,31,1
103,34,2
104,31,1
214,31,1
215,31,1
301,31,1
302,31,1
302,31,2
303,31,1
303,31,2
304,31,1
305,31,1
306,31,1
307,31,1
308,31,1
207,31,1
206,31,1
16,31,1
17,31,1
17,31,2
17,34,2
565,31,1
347,31,1
457,31,1
360,31,1
361,31,1
462,31,1
463,31,1
464,31,1
511,31,1
320,31,1
321,31,1
322,31,1
283,31,1
283,45,1
328,31,1
328,45,2
329,31,1
329,45,1
329,31,2
330,31,1
330,45,1
330,42,1
330,31,2
330,45,2
330,42,2
331,31,1
331,32,2
331,45,2
331,31,2
332,31,1
332,45,1
332,31,2
333,45,1
333,31,1
334,31,1
334,42,1
334,42,2
335,31,1
556,31,2
557,31,2
558,31,2
464,31,2
